"A1ZAI3_8587_78,",EC:2.5.1.10/0.0003,EC:3.4.23.1/0.0003,EC:2.5.1.29/0.0003,EC:2.5.1.1/0.0003
"A1ZAI3_8587_79,",EC:4.1.1.55/0.0000
"A1ZAI3_8587_8,",EC:2.3.1.234/0.0001,EC:3.6.4.12/0.0001
"A1ZAI3_8587_80,",EC:1.4.3.2/0.0062
"A1ZAI3_8587_81,",EC:4.2.3.135/0.0000,EC:4.2.3.198/0.0000,EC:1.1.1.23/0.0000
"A1ZAI3_8587_82,",EC:1.4.3.2/0.0157,EC:3.2.2.22/0.0109
"A1ZAI3_8587_83,",EC:4.2.3.47/0.0003
"A1ZAI3_8587_84,",EC:2.7.7.7/0.0037
"A1ZAI3_8587_85,",EC:1.1.1.343/0.0000,EC:4.1.1.55/0.0000,EC:5.3.1.17/0.0000
"A1ZAI3_8587_86,",EC:3.4.24.11/0.0004
"A1ZAI3_8587_87,",EC:4.2.3.47/0.0002
"A1ZAI3_8587_88,",EC:2.1.1.86/0.0001
"A1ZAI3_8587_89,",EC:3.1.21.4/0.0019
"A1ZAI3_8587_9,",EC:3.1.21.4/0.0134
"A1ZAI3_8587_90,",EC:4.2.3.47/0.0036,EC:2.5.1.10/0.0027
"A1ZAI3_8587_91,",EC:4.2.3.38/0.0000
"A1ZAI3_8587_92,",EC:1.4.3.2/0.0017
"A1ZAI3_8587_93,",EC:1.12.1.2/0.0023
"A1ZAI3_8587_94,",EC:1.4.3.25/0.0009
"A1ZAI3_8587_95,",EC:4.1.1.31/0.0065
"A1ZAI3_8587_96,",EC:2.1.1.86/0.0387
"A1ZAI3_8587_97,",EC:1.12.1.2/0.0118
"A1ZAI3_8587_98,",EC:2.7.11.18/0.0000
"A1ZAI3_8587_99,",EC:4.2.3.47/0.0103
"A4I213_32924_0,",EC:1.4.3.2/0.0013
"A4I213_32924_1,",EC:3.1.21.4/0.0008
"A4I213_32924_10,",EC:1.4.3.2/0.0461
"A4I213_32924_11,",EC:4.2.3.198/0.0000
"A4I213_32924_12,",EC:1.4.3.2/0.0007
"A4I213_32924_13,",EC:2.7.7.6/0.0018
"A4I213_32924_14,",EC:1.11.1.11/0.0000
"A4I213_32924_15,",EC:3.1.21.4/0.0019
"A4I213_32924_16,",EC:4.2.3.47/0.0009,EC:4.1.1.44/0.0009
"A4I213_32924_17,",EC:4.2.3.59/0.0000,EC:1.4.3.2/0.0000,EC:1.12.1.2/0.0000,EC:4.6.1.2/0.0000
"A4I213_32924_18,",EC:3.2.2.22/0.0000
"A4I213_32924_19,",EC:2.7.7.7/0.0017
"A4I213_32924_2,",EC:6.3.3.7/0.0001
"A4I213_32924_20,",EC:1.12.1.2/0.0001
"A4I213_32924_21,",EC:3.2.2.22/0.0007
"A4I213_32924_22,",EC:3.2.2.22/0.0081,EC:2.8.4.1/0.0080
"A4I213_32924_23,",EC:1.12.1.2/0.0002
"A4I213_32924_24,",EC:1.12.2.1/0.0001
"A4I213_32924_25,",EC:4.2.3.104/0.0003
"A4I213_32924_26,",EC:3.2.2.22/0.2615
"A4I213_32924_27,",EC:1.4.3.2/0.0015
"A4I213_32924_28,",EC:3.2.2.22/0.0046
"A4I213_32924_29,",EC:3.2.2.22/0.0000
"A4I213_32924_3,",EC:4.2.3.135/0.0000,EC:4.2.3.198/0.0000,EC:1.1.1.23/0.0000
"A4I213_32924_30,",EC:3.2.2.22/0.0001
"A4I213_32924_31,",EC:1.12.1.2/0.0015
"A4I213_32924_32,",EC:4.2.1.2/0.0018
"A4I213_32924_33,",EC:1.4.3.2/0.0005
"A4I213_32924_34,",EC:4.2.1.104/0.0002,EC:2.7.7.6/0.0002
"A4I213_32924_35,",EC:4.2.3.135/0.0000,EC:4.2.3.198/0.0000,EC:1.1.1.23/0.0000
"A4I213_32924_36,",EC:3.2.2.22/0.0005,EC:1.4.3.2/0.0004
"A4I213_32924_37,",EC:1.11.1.11/0.0000,EC:4.2.3.59/0.0000
"A4I213_32924_38,",EC:3.2.2.22/0.0078
"A4I213_32924_39,",EC:1.4.3.2/0.0001
"A4I213_32924_4,",EC:2.7.7.6/0.0000,EC:3.2.2.22/0.0000
"A4I213_32924_40,",EC:2.7.11.18/0.0000
"A4I213_32924_41,",EC:2.7.7.6/0.0066,EC:4.2.1.2/0.0057
"A4I213_32924_42,",EC:4.2.3.47/0.0039,EC:1.15.1.1/0.0030,EC:1.3.99.17/0.0024,EC:2.8.4.1/0.0018,EC:3.2.2.22/0.0015
"A4I213_32924_43,",EC:3.2.1.14/0.0002
"A4I213_32924_44,",EC:2.3.1.234/0.0001
"A4I213_32924_45,",EC:4.2.3.125/0.0154
"A4I213_32924_46,",EC:4.2.3.38/0.0002,EC:1.4.3.2/0.0002
"A4I213_32924_47,",EC:3.1.21.4/0.0030
"A4I213_32924_48,",EC:2.8.4.1/0.0003
"A4I213_32924_49,",EC:3.2.2.22/0.0118
"A4I213_32924_5,",EC:2.7.11.18/0.0000
"A4I213_32924_50,",EC:3.2.2.22/0.0002,EC:3.1.21.4/0.0002
"A4I213_32924_51,",EC:1.1.1.284/0.0009,EC:1.1.1.1/0.0009
"A4I213_32924_52,",EC:1.12.1.2/0.0201
"A4I213_32924_53,",EC:1.12.1.2/0.0009
"A4I213_32924_54,",EC:5.4.3.5/0.0201
"A4I213_32924_55,",EC:4.1.1.110/0.0000
"A4I213_32924_56,",EC:3.1.21.4/0.0013,EC:2.7.7.7/0.0010
"A4I213_32924_57,",EC:3.2.2.22/0.0083
"A4I213_32924_58,",EC:3.1.21.4/0.0009
"A4I213_32924_59,",EC:3.1.21.4/0.0018,EC:1.4.3.2/0.0013
"A4I213_32924_6,",EC:4.2.3.47/0.0043
"A4I213_32924_60,",EC:1.4.3.2/0.0018
"A4I213_32924_61,",EC:1.14.13.128/0.0000
"A4I213_32924_62,",EC:1.3.99.17/0.0000
"A4I213_32924_63,",EC:4.1.1.55/0.0000
"A4I213_32924_64,",EC:2.7.7.6/0.0007
"A4I213_32924_65,",EC:5.4.3.5/0.0609
"A4I213_32924_66,",EC:3.2.2.22/0.0023
"A4I213_32924_67,",EC:1.12.1.2/0.0117
"A4I213_32924_68,",EC:3.1.21.4/0.0060
"A4I213_32924_69,",EC:2.7.7.7/0.0011,EC:3.1.21.4/0.0010,EC:1.4.3.2/0.0007,EC:3.2.2.22/0.0006
"A4I213_32924_7,",EC:4.2.3.38/0.0095
"A4I213_32924_70,",EC:1.4.3.2/0.0067
"A4I213_32924_71,",EC:3.4.23.3/0.0013
"A4I213_32924_72,",EC:1.12.1.2/0.0005,EC:1.3.99.17/0.0003
"A4I213_32924_73,",EC:4.2.3.19/0.0006
"A4I213_32924_74,",EC:1.12.1.2/0.0002
"A4I213_32924_75,",EC:3.5.1.54/0.0000,EC:4.2.1.151/0.0000
"A4I213_32924_76,",EC:3.1.21.4/0.0002,EC:2.7.7.7/0.0002,EC:2.7.7.6/0.0001
"A4I213_32924_77,",EC:4.1.1.44/0.0007
"A4I213_32924_78,",EC:2.7.7.6/0.0031
"A4I213_32924_79,",EC:3.2.2.22/0.0045
"A4I213_32924_8,",EC:1.1.1.23/0.0000
"A4I213_32924_80,",EC:4.2.3.59/0.0000,EC:4.2.3.23/0.0000
"A4I213_32924_81,",EC:2.7.7.7/0.0011
"A4I213_32924_82,",EC:1.4.3.2/0.0041
"A4I213_32924_83,",EC:2.1.1.86/0.0004,EC:3.4.17.6/0.0003
"A4I213_32924_84,",EC:1.4.3.2/0.0004
"A4I213_32924_85,",EC:1.12.1.2/0.0044
"A4I213_32924_86,",EC:4.2.3.47/0.0003
"A4I213_32924_87,",EC:5.3.1.17/0.0000
"A4I213_32924_88,",EC:1.21.4.2/0.0011,EC:3.4.21.12/0.0009
"A4I213_32924_89,",EC:3.2.2.22/0.0044
"A4I213_32924_9,",EC:3.1.21.4/0.0045
"A4I213_32924_90,",EC:4.2.3.38/0.0008
"A4I213_32924_91,",EC:3.1.21.4/0.0129
"A4I213_32924_92,",EC:2.8.4.1/0.0173
"A4I213_32924_93,",EC:3.1.21.4/0.0024
"A4I213_32924_94,",EC:3.1.21.4/0.0007,EC:2.7.7.7/0.0006,EC:1.4.3.2/0.0006,EC:3.2.2.22/0.0005,EC:2.3.1.234/0.0005
"A4I213_32924_95,",EC:2.8.4.1/0.0089,EC:3.2.2.22/0.0081
"A4I213_32924_96,",EC:1.12.1.2/0.0001
"A4I213_32924_97,",EC:2.7.7.7/0.0026
"A4I213_32924_98,",EC:4.1.1.55/0.0000
"A4I213_32924_99,",EC:4.1.1.55/0.0000
"A4ISR4_5641_0,",EC:2.8.4.1/0.0013
"A4ISR4_5641_1,",EC:2.7.11.18/0.0000
"A4ISR4_5641_10,",EC:2.7.7.7/0.0015
"A4ISR4_5641_11,",EC:4.2.3.59/0.0000
"A4ISR4_5641_12,",EC:1.4.3.2/0.0264
"A4ISR4_5641_13,",EC:3.4.14.4/0.0003
"A4ISR4_5641_14,",EC:4.1.1.55/0.0000
"A4ISR4_5641_15,",EC:4.2.3.47/0.0015
"A4ISR4_5641_16,",EC:4.2.3.38/0.0011
"A4ISR4_5641_17,",EC:2.8.4.1/0.0060,EC:3.2.2.22/0.0051,EC:3.1.21.4/0.0032,EC:3.6.1.5/0.0020
"A4ISR4_5641_18,",EC:5.1.3.8/0.0381
"A4ISR4_5641_19,",EC:1.4.3.2/0.0018
"A4ISR4_5641_2,",EC:2.7.7.7/0.0010,EC:2.7.7.6/0.0008
"A4ISR4_5641_20,",EC:3.1.21.4/0.0052
"A4ISR4_5641_21,",EC:3.1.7.6/0.0112,EC:4.2.3.47/0.0087
"A4ISR4_5641_22,",EC:3.4.23.1/0.0034,EC:1.4.3.2/0.0027
"A4ISR4_5641_23,",EC:3.3.1.1/0.0002,EC:1.4.3.2/0.0002
"A4ISR4_5641_24,",EC:3.1.21.4/0.0007
"A4ISR4_5641_25,",EC:2.7.7.7/0.0003,EC:2.3.1.234/0.0003
"A4ISR4_5641_26,",EC:3.2.2.22/0.0024
"A4ISR4_5641_27,",EC:4.1.1.55/0.0000
"A4ISR4_5641_28,",EC:2.1.1.148/0.0013,EC:3.2.2.22/0.0009,EC:4.2.3.38/0.0007,EC:1.4.3.2/0.0007
"A4ISR4_5641_29,",EC:1.12.1.2/0.0009
"A4ISR4_5641_3,",EC:1.12.1.2/0.0029
"A4ISR4_5641_30,",EC:3.2.2.22/0.2217
"A4ISR4_5641_31,",EC:4.2.3.38/0.0007
"A4ISR4_5641_32,",EC:1.4.3.2/0.0001
"A4ISR4_5641_33,",EC:2.7.7.6/0.0001
"A4ISR4_5641_34,",EC:2.1.1.148/0.0015
"A4ISR4_5641_35,",EC:4.2.3.19/0.0013,EC:4.2.3.47/0.0009
"A4ISR4_5641_36,",EC:4.1.1.4/0.0003,EC:4.99.1.10/0.0002
"A4ISR4_5641_37,",EC:2.7.7.6/0.0013
"A4ISR4_5641_38,",EC:4.1.1.44/0.0008,EC:1.12.1.2/0.0006
"A4ISR4_5641_39,",EC:2.1.1.86/0.0001
"A4ISR4_5641_4,",EC:1.4.3.2/0.0052
"A4ISR4_5641_40,",EC:4.2.3.54/0.0009
"A4ISR4_5641_41,",EC:3.2.2.22/0.0002
"A4ISR4_5641_42,",EC:5.1.3.40/0.0000,EC:3.5.1.54/0.0000
"A4ISR4_5641_43,",EC:3.2.2.22/0.1067
"A4ISR4_5641_44,",EC:2.7.7.7/0.0001
"A4ISR4_5641_45,",EC:1.14.15.39/0.0168
"A4ISR4_5641_46,",EC:3.2.2.22/0.0041
"A4ISR4_5641_47,",EC:3.1.21.4/0.0010
"A4ISR4_5641_48,",EC:5.4.3.5/0.0020
"A4ISR4_5641_49,",EC:2.1.1.86/0.0010
"A4ISR4_5641_5,",EC:3.1.21.4/0.0140
"A4ISR4_5641_50,",EC:2.8.4.1/0.0029,EC:3.2.2.22/0.0020
"A4ISR4_5641_51,",EC:4.2.3.67/0.0003,EC:4.2.3.47/0.0003
"A4ISR4_5641_52,",EC:3.2.2.22/0.0006
"A4ISR4_5641_53,",EC:1.14.13.128/0.0000
"A4ISR4_5641_54,",EC:1.4.3.2/0.0001
"A4ISR4_5641_55,",EC:3.2.2.22/0.0138
"A4ISR4_5641_56,",EC:1.4.3.2/0.0056
"A4ISR4_5641_57,",EC:2.6.1.3/0.0067,EC:2.6.1.1/0.0042
"A4ISR4_5641_58,",EC:4.2.3.135/0.0000,EC:4.2.3.198/0.0000,EC:1.1.1.23/0.0000
"A4ISR4_5641_59,",EC:2.1.1.148/0.0002
"A4ISR4_5641_6,",EC:2.1.1.86/0.0001
"A4ISR4_5641_60,",EC:1.4.3.2/0.0002
"A4ISR4_5641_61,",EC:3.4.11.2/0.0010
"A4ISR4_5641_62,",EC:1.12.1.2/0.0003
"A4ISR4_5641_63,",EC:2.1.1.86/0.0001
"A4ISR4_5641_64,",EC:1.4.3.2/0.0260
"A4ISR4_5641_65,",EC:3.2.2.22/0.0124
"A4ISR4_5641_66,",EC:2.1.1.86/0.0007
"A4ISR4_5641_67,",EC:1.2.1.88/0.0000,EC:2.3.1.117/0.0000,EC:4.1.1.55/0.0000
"A4ISR4_5641_68,",EC:1.12.1.2/0.0006
"A4ISR4_5641_69,",EC:4.2.3.38/0.0014,EC:4.2.3.59/0.0014
"A4ISR4_5641_7,",EC:1.4.3.2/0.0001
"A4ISR4_5641_70,",EC:3.2.2.22/0.0029
"A4ISR4_5641_71,",EC:2.4.2.31/0.0004
"A4ISR4_5641_72,",EC:3.2.2.22/0.0006,EC:2.7.7.7/0.0004
"A4ISR4_5641_73,",EC:2.7.7.7/0.0009
"A4ISR4_5641_74,",EC:1.4.3.2/0.0005
"A4ISR4_5641_75,",EC:3.1.21.4/0.0105
"A4ISR4_5641_76,",EC:4.1.1.110/0.0000
"A4ISR4_5641_77,",EC:1.4.3.2/0.0003
"A4ISR4_5641_78,",EC:2.7.7.7/0.0008
"A4ISR4_5641_79,",EC:3.1.21.4/0.0026
"A4ISR4_5641_8,",EC:2.7.7.6/0.0003
"A4ISR4_5641_80,",EC:3.2.2.22/0.0633
"A4ISR4_5641_81,",EC:1.12.1.2/0.0143
"A4ISR4_5641_82,",EC:4.1.1.55/0.0000
"A4ISR4_5641_83,",EC:3.2.2.22/0.0066
"A4ISR4_5641_84,",EC:4.2.3.19/0.0027
"A4ISR4_5641_85,",EC:3.1.21.4/0.0055
"A4ISR4_5641_86,",EC:5.4.3.5/0.0014
"A4ISR4_5641_87,",EC:2.7.11.18/0.0000
"A4ISR4_5641_88,",EC:3.1.21.4/0.0017
"A4ISR4_5641_89,",EC:3.2.2.22/0.0015,EC:4.2.3.47/0.0011
"A4ISR4_5641_9,",EC:1.12.1.2/0.0264
"A4ISR4_5641_90,",EC:1.12.1.2/0.0024
"A4ISR4_5641_91,",EC:4.2.3.192/0.0011,EC:1.14.15.39/0.0010
"A4ISR4_5641_92,",EC:3.1.21.4/0.0082
"A4ISR4_5641_93,",EC:4.2.3.38/0.0004
"A4ISR4_5641_94,",EC:2.7.7.7/0.0005,EC:2.3.1.234/0.0005
"A4ISR4_5641_95,",EC:3.2.2.22/0.0019
"A4ISR4_5641_96,",EC:3.1.21.4/0.0017
"A4ISR4_5641_97,",EC:6.3.3.7/0.0001
"A4ISR4_5641_98,",EC:3.2.2.22/0.0005
"A4ISR4_5641_99,",EC:3.1.21.4/0.0019,EC:2.7.7.7/0.0015,EC:3.2.2.22/0.0010
"A8AAF8_30170_0,",EC:1.4.3.2/0.0001,EC:2.8.4.1/0.0000
"A8AAF8_30170_1,",EC:1.4.3.2/0.0081
"A8AAF8_30170_10,",EC:2.7.7.6/0.0006
